zipcode,statecode,county,city_town,climate Zone
19026,PA,DELAWARE,DREXEL HILL,4A
19027,PA,MONTGOMERY,ELKINS PARK,4A
19028,PA,DELAWARE,EDGEMONT,4A
19029,PA,DELAWARE,ESSINGTON,4A
19030,PA,BUCKS,FAIRLESS HILLS,4A
19031,PA,MONTGOMERY,FLOURTOWN,4A
19032,PA,DELAWARE,FOLCROFT,4A
19033,PA,DELAWARE,FOLSOM,4A
19034,PA,MONTGOMERY,FORT WASHINGTON,4A
19035,PA,MONTGOMERY,GLADWYNE,4A
19036,PA,DELAWARE,GLENOLDEN,4A
19037,PA,DELAWARE,GLEN RIDDLE LIMA,4A
19038,PA,MONTGOMERY,GLENSIDE,4A
19039,PA,DELAWARE,GRADYVILLE,4A
19040,PA,MONTGOMERY,HATBORO,4A
19041,PA,MONTGOMERY,HAVERFORD,4A
19043,PA,DELAWARE,HOLMES,4A
19044,PA,MONTGOMERY,HORSHAM,4A
19046,PA,MONTGOMERY,JENKINTOWN,4A
19047,PA,BUCKS,LANGHORNE,4A
19050,PA,DELAWARE,LANSDOWNE,4A
19052,PA,DELAWARE,LENNI,4A
19053,PA,BUCKS,FEASTERVILLE TREVOSE,4A
19054,PA,BUCKS,LEVITTOWN,4A
19055,PA,BUCKS,LEVITTOWN,4A
19056,PA,BUCKS,LEVITTOWN,4A
19057,PA,BUCKS,LEVITTOWN,4A
19058,PA,BUCKS,LEVITTOWN,4A
19060,PA,DELAWARE,GARNET VALLEY,4A
19061,PA,DELAWARE,MARCUS HOOK,4A
19063,PA,DELAWARE,MEDIA,4A
19064,PA,DELAWARE,SPRINGFIELD,4A
19065,PA,DELAWARE,MEDIA,4A
19066,PA,MONTGOMERY,MERION STATION,4A
19067,PA,BUCKS,MORRISVILLE,4A
19070,PA,DELAWARE,MORTON,4A
19072,PA,MONTGOMERY,NARBERTH,4A
19073,PA,DELAWARE,NEWTOWN SQUARE,4A
19074,PA,DELAWARE,NORWOOD,4A
19075,PA,MONTGOMERY,ORELAND,4A
19076,PA,DELAWARE,PROSPECT PARK,4A
19078,PA,DELAWARE,RIDLEY PARK,4A
19079,PA,DELAWARE,SHARON HILL,4A
19080,PA,DELAWARE,WAYNE,4A
19081,PA,DELAWARE,SWARTHMORE,4A
19082,PA,DELAWARE,UPPER DARBY,4A
19083,PA,DELAWARE,HAVERTOWN,4A
19085,PA,DELAWARE,VILLANOVA,4A
19086,PA,DELAWARE,WALLINGFORD,4A
19087,PA,DELAWARE,WAYNE,4A
19088,PA,DELAWARE,WAYNE,4A
19090,PA,MONTGOMERY,WILLOW GROVE,4A
19094,PA,DELAWARE,WOODLYN,4A
19095,PA,MONTGOMERY,WYNCOTE,4A
19096,PA,MONTGOMERY,WYNNEWOOD,4A
19101,PA,PHILADELPHIA,PHILADELPHIA,4A
19102,PA,PHILADELPHIA,PHILADELPHIA,4A
19103,PA,PHILADELPHIA,PHILADELPHIA,4A
19104,PA,PHILADELPHIA,PHILADELPHIA,4A
19105,PA,PHILADELPHIA,PHILADELPHIA,4A
19106,PA,PHILADELPHIA,PHILADELPHIA,4A
19107,PA,PHILADELPHIA,PHILADELPHIA,4A
19108,PA,PHILADELPHIA,PHILADELPHIA,4A
19109,PA,PHILADELPHIA,PHILADELPHIA,4A
19110,PA,PHILADELPHIA,PHILADELPHIA,4A
19111,PA,PHILADELPHIA,PHILADELPHIA,4A
19112,PA,PHILADELPHIA,PHILADELPHIA,4A
19113,PA,DELAWARE,PHILADELPHIA,4A
19114,PA,PHILADELPHIA,PHILADELPHIA,4A
19115,PA,PHILADELPHIA,PHILADELPHIA,4A
19116,PA,PHILADELPHIA,PHILADELPHIA,4A
19118,PA,PHILADELPHIA,PHILADELPHIA,4A
19119,PA,PHILADELPHIA,PHILADELPHIA,4A
19120,PA,PHILADELPHIA,PHILADELPHIA,4A
19121,PA,PHILADELPHIA,PHILADELPHIA,4A
19122,PA,PHILADELPHIA,PHILADELPHIA,4A
19123,PA,PHILADELPHIA,PHILADELPHIA,4A
19124,PA,PHILADELPHIA,PHILADELPHIA,4A
19125,PA,PHILADELPHIA,PHILADELPHIA,4A
19126,PA,PHILADELPHIA,PHILADELPHIA,4A
19127,PA,PHILADELPHIA,PHILADELPHIA,4A
19128,PA,PHILADELPHIA,PHILADELPHIA,4A
19129,PA,PHILADELPHIA,PHILADELPHIA,4A
19130,PA,PHILADELPHIA,PHILADELPHIA,4A
19131,PA,PHILADELPHIA,PHILADELPHIA,4A
19132,PA,PHILADELPHIA,PHILADELPHIA,4A
19133,PA,PHILADELPHIA,PHILADELPHIA,4A
19134,PA,PHILADELPHIA,PHILADELPHIA,4A
19135,PA,PHILADELPHIA,PHILADELPHIA,4A
19136,PA,PHILADELPHIA,PHILADELPHIA,4A
19137,PA,PHILADELPHIA,PHILADELPHIA,4A
19138,PA,PHILADELPHIA,PHILADELPHIA,4A
19139,PA,PHILADELPHIA,PHILADELPHIA,4A
19140,PA,PHILADELPHIA,PHILADELPHIA,4A
19141,PA,PHILADELPHIA,PHILADELPHIA,4A
19142,PA,PHILADELPHIA,PHILADELPHIA,4A
19143,PA,PHILADELPHIA,PHILADELPHIA,4A
19144,PA,PHILADELPHIA,PHILADELPHIA,4A
19145,PA,PHILADELPHIA,PHILADELPHIA,4A
19146,PA,PHILADELPHIA,PHILADELPHIA,4A
19147,PA,PHILADELPHIA,PHILADELPHIA,4A
19148,PA,PHILADELPHIA,PHILADELPHIA,4A
19149,PA,PHILADELPHIA,PHILADELPHIA,4A
19150,PA,PHILADELPHIA,PHILADELPHIA,4A
19151,PA,PHILADELPHIA,PHILADELPHIA,4A
19152,PA,PHILADELPHIA,PHILADELPHIA,4A
19153,PA,PHILADELPHIA,PHILADELPHIA,4A
19154,PA,PHILADELPHIA,PHILADELPHIA,4A
19155,PA,PHILADELPHIA,PHILADELPHIA,4A
19160,PA,PHILADELPHIA,PHILADELPHIA,4A
19170,PA,PHILADELPHIA,PHILADELPHIA,4A
19176,PA,PHILADELPHIA,PHILADELPHIA,4A
19181,PA,PHILADELPHIA,PHILADELPHIA,4A
19187,PA,PHILADELPHIA,PHILADELPHIA,4A
19192,PA,PHILADELPHIA,PHILADELPHIA,4A
19194,PA,PHILADELPHIA,PHILADELPHIA,4A
19255,PA,PHILADELPHIA,PHILADELPHIA,4A
19301,PA,CHESTER,PAOLI,4A
19310,PA,CHESTER,ATGLEN,4A
19311,PA,CHESTER,AVONDALE,4A
19312,PA,CHESTER,BERWYN,4A
19316,PA,CHESTER,BRANDAMORE,4A
19317,PA,DELAWARE,CHADDS FORD,4A
19318,PA,CHESTER,CHATHAM,4A
19319,PA,DELAWARE,CHEYNEY,4A
19320,PA,CHESTER,COATESVILLE,4A
19330,PA,CHESTER,COCHRANVILLE,4A
19331,PA,DELAWARE,CONCORDVILLE,4A
19333,PA,CHESTER,DEVON,4A
19335,PA,CHESTER,DOWNINGTOWN,4A
19339,PA,DELAWARE,CONCORDVILLE,4A
19341,PA,CHESTER,EXTON,4A
19342,PA,DELAWARE,GLEN MILLS,4A
19343,PA,CHESTER,GLENMOORE,4A
19344,PA,CHESTER,HONEY BROOK,4A
19345,PA,CHESTER,IMMACULATA,4A
19346,PA,CHESTER,KELTON,4A
19347,PA,CHESTER,KEMBLESVILLE,4A
19348,PA,CHESTER,KENNETT SQUARE,4A
19350,PA,CHESTER,LANDENBERG,4A
19351,PA,CHESTER,LEWISVILLE,4A
19352,PA,CHESTER,LINCOLN UNIVERSITY,4A
19353,PA,CHESTER,LIONVILLE,4A
19354,PA,CHESTER,LYNDELL,4A
19355,PA,CHESTER,MALVERN,4A
19357,PA,CHESTER,MENDENHALL,4A
19358,PA,CHESTER,MODENA,4A
19360,PA,CHESTER,NEW LONDON,4A
19362,PA,CHESTER,NOTTINGHAM,4A
19363,PA,CHESTER,OXFORD,4A
19365,PA,CHESTER,PARKESBURG,4A
19366,PA,CHESTER,POCOPSON,4A
19367,PA,CHESTER,POMEROY,4A
19369,PA,CHESTER,SADSBURYVILLE,4A
19372,PA,CHESTER,THORNDALE,4A
19373,PA,DELAWARE,THORNTON,4A
19374,PA,CHESTER,TOUGHKENAMON,4A
19375,PA,CHESTER,UNIONVILLE,4A
19376,PA,CHESTER,WAGONTOWN,4A
19380,PA,CHESTER,WEST CHESTER,4A
19381,PA,CHESTER,WEST CHESTER,4A
19382,PA,CHESTER,WEST CHESTER,4A
19383,PA,CHESTER,WEST CHESTER,4A
19390,PA,CHESTER,WEST GROVE,4A
19395,PA,CHESTER,WESTTOWN,4A
19399,PA,CHESTER,SOUTHEASTERN,4A
19401,PA,MONTGOMERY,NORRISTOWN,4A
19403,PA,MONTGOMERY,NORRISTOWN,4A
19404,PA,MONTGOMERY,NORRISTOWN,4A
19405,PA,MONTGOMERY,BRIDGEPORT,4A
19406,PA,MONTGOMERY,KING OF PRUSSIA,4A
19407,PA,MONTGOMERY,AUDUBON,4A
19408,PA,MONTGOMERY,EAGLEVILLE,4A
19409,PA,MONTGOMERY,FAIRVIEW VILLAGE,4A
19421,PA,CHESTER,BIRCHRUNVILLE,4A
19422,PA,MONTGOMERY,BLUE BELL,4A
19423,PA,MONTGOMERY,CEDARS,4A
19425,PA,CHESTER,CHESTER SPRINGS,4A
19426,PA,MONTGOMERY,COLLEGEVILLE,4A
19428,PA,MONTGOMERY,CONSHOHOCKEN,4A
19429,PA,MONTGOMERY,CONSHOHOCKEN,4A
19430,PA,MONTGOMERY,CREAMERY,4A
19432,PA,CHESTER,DEVAULT,4A
19435,PA,MONTGOMERY,FREDERICK,4A
19436,PA,MONTGOMERY,GWYNEDD,4A
19437,PA,MONTGOMERY,GWYNEDD VALLEY,4A
19438,PA,MONTGOMERY,HARLEYSVILLE,4A
19440,PA,MONTGOMERY,HATFIELD,4A
19442,PA,CHESTER,KIMBERTON,4A
19443,PA,MONTGOMERY,KULPSVILLE,4A
19444,PA,MONTGOMERY,LAFAYETTE HILL,4A
19446,PA,MONTGOMERY,LANSDALE,4A
19450,PA,MONTGOMERY,LEDERACH,4A
19451,PA,MONTGOMERY,MAINLAND,4A
19453,PA,MONTGOMERY,MONT CLARE,4A
19454,PA,MONTGOMERY,NORTH WALES,4A
19456,PA,MONTGOMERY,OAKS,4A
19457,PA,CHESTER,PARKER FORD,4A
19460,PA,CHESTER,PHOENIXVILLE,4A
19462,PA,MONTGOMERY,PLYMOUTH MEETING,4A
19464,PA,MONTGOMERY,POTTSTOWN,4A
19465,PA,CHESTER,POTTSTOWN,4A
19468,PA,MONTGOMERY,ROYERSFORD,4A
19470,PA,CHESTER,SAINT PETERS,4A
19472,PA,MONTGOMERY,SASSAMANSVILLE,4A
19473,PA,MONTGOMERY,SCHWENKSVILLE,4A
19474,PA,MONTGOMERY,SKIPPACK,4A
19475,PA,CHESTER,SPRING CITY,4A
19477,PA,MONTGOMERY,SPRING HOUSE,4A
19478,PA,MONTGOMERY,SPRING MOUNT,4A
19480,PA,CHESTER,UWCHLAND,4A
19481,PA,CHESTER,VALLEY FORGE,4A
19482,PA,CHESTER,VALLEY FORGE,4A
19486,PA,MONTGOMERY,WEST POINT,4A
19490,PA,MONTGOMERY,WORCESTER,4A
19492,PA,MONTGOMERY,ZIEGLERVILLE,4A
19501,PA,LANCASTER,ADAMSTOWN,5A
19503,PA,BERKS,BALLY,5A
19504,PA,BERKS,BARTO,5A
19505,PA,BERKS,BECHTELSVILLE,5A
19506,PA,BERKS,BERNVILLE,5A
19507,PA,BERKS,BETHEL,5A
19508,PA,BERKS,BIRDSBORO,5A
19510,PA,BERKS,BLANDON,5A
19511,PA,BERKS,BOWERS,5A
19512,PA,BERKS,BOYERTOWN,5A
19516,PA,BERKS,CENTERPORT,5A
19518,PA,BERKS,DOUGLASSVILLE,5A
19519,PA,BERKS,EARLVILLE,5A
19520,PA,CHESTER,ELVERSON,4A
19522,PA,BERKS,FLEETWOOD,5A
19523,PA,BERKS,GEIGERTOWN,5A
19525,PA,MONTGOMERY,GILBERTSVILLE,4A
19526,PA,BERKS,HAMBURG,5A
19529,PA,BERKS,KEMPTON,5A
19530,PA,BERKS,KUTZTOWN,5A
19533,PA,BERKS,LEESPORT,5A
19534,PA,BERKS,LENHARTSVILLE,5A
19535,PA,BERKS,LIMEKILN,5A
19536,PA,BERKS,LYON STATION,5A
19538,PA,BERKS,MAXATAWNY,5A
19539,PA,BERKS,MERTZTOWN,5A
19540,PA,BERKS,MOHNTON,5A
19541,PA,BERKS,MOHRSVILLE,5A
19542,PA,BERKS,MONOCACY STATION,5A
19543,PA,BERKS,MORGANTOWN,5A
19544,PA,BERKS,MOUNT AETNA,5A
19545,PA,BERKS,NEW BERLINVILLE,5A
19547,PA,BERKS,OLEY,5A
19548,PA,BERKS,PINE FORGE,5A
19549,PA,SCHUYLKILL,PORT CLINTON,5A
19550,PA,BERKS,REHRERSBURG,5A
19551,PA,BERKS,ROBESONIA,5A
19554,PA,BERKS,SHARTLESVILLE,5A
19555,PA,BERKS,SHOEMAKERSVILLE,5A
19559,PA,BERKS,STRAUSSTOWN,5A
19560,PA,BERKS,TEMPLE,5A
19562,PA,BERKS,TOPTON,5A
19564,PA,BERKS,VIRGINVILLE,5A
19565,PA,BERKS,WERNERSVILLE,5A
19567,PA,BERKS,WOMELSDORF,5A
19601,PA,BERKS,READING,5A
19602,PA,BERKS,READING,5A
19603,PA,BERKS,READING,5A
19604,PA,BERKS,READING,5A
19605,PA,BERKS,READING,5A
19606,PA,BERKS,READING,5A
19607,PA,BERKS,READING,5A
19608,PA,BERKS,READING,5A
19609,PA,BERKS,READING,5A
19610,PA,BERKS,READING,5A
19611,PA,BERKS,READING,5A
19612,PA,BERKS,READING,5A
19701,DE,NEW CASTLE,BEAR,4A
19702,DE,NEW CASTLE,NEWARK,4A
19703,DE,NEW CASTLE,CLAYMONT,4A
19706,DE,NEW CASTLE,DELAWARE CITY,4A
19707,DE,NEW CASTLE,HOCKESSIN,4A
19708,DE,NEW CASTLE,KIRKWOOD,4A
19709,DE,NEW CASTLE,MIDDLETOWN,4A
19710,DE,NEW CASTLE,MONTCHANIN,4A
19711,DE,NEW CASTLE,NEWARK,4A
19713,DE,NEW CASTLE,NEWARK,4A
19714,DE,NEW CASTLE,NEWARK,4A
19715,DE,NEW CASTLE,NEWARK,4A
19716,DE,NEW CASTLE,NEWARK,4A
19717,DE,NEW CASTLE,NEWARK,4A
19718,DE,NEW CASTLE,NEWARK,4A
19720,DE,NEW CASTLE,NEW CASTLE,4A
19726,DE,NEW CASTLE,NEW CASTLE,4A
19730,DE,NEW CASTLE,ODESSA,4A
19731,DE,NEW CASTLE,PORT PENN,4A
19732,DE,NEW CASTLE,ROCKLAND,4A
19733,DE,NEW CASTLE,SAINT GEORGES,4A
19734,DE,NEW CASTLE,TOWNSEND,4A
19735,DE,NEW CASTLE,WINTERTHUR,4A
19736,DE,NEW CASTLE,YORKLYN,4A
19801,DE,NEW CASTLE,WILMINGTON,4A
19802,DE,NEW CASTLE,WILMINGTON,4A
19803,DE,NEW CASTLE,WILMINGTON,4A
19804,DE,NEW CASTLE,WILMINGTON,4A
19805,DE,NEW CASTLE,WILMINGTON,4A
19806,DE,NEW CASTLE,WILMINGTON,4A
19807,DE,NEW CASTLE,WILMINGTON,4A
19808,DE,NEW CASTLE,WILMINGTON,4A
19809,DE,NEW CASTLE,WILMINGTON,4A
19810,DE,NEW CASTLE,WILMINGTON,4A
19850,DE,NEW CASTLE,WILMINGTON,4A
19880,DE,NEW CASTLE,WILMINGTON,4A
19884,DE,NEW CASTLE,WILMINGTON,4A
19890,DE,NEW CASTLE,WILMINGTON,4A
19891,DE,NEW CASTLE,WILMINGTON,4A
19894,DE,NEW CASTLE,WILMINGTON,4A
19897,DE,NEW CASTLE,WILMINGTON,4A
19898,DE,NEW CASTLE,WILMINGTON,4A
19899,DE,NEW CASTLE,WILMINGTON,4A
19901,DE,KENT,DOVER,4A
19902,DE,KENT,DOVER AFB,4A
19903,DE,KENT,DOVER,4A
19904,DE,KENT,DOVER,4A
19905,DE,KENT,DOVER,4A
19930,DE,SUSSEX,BETHANY BEACH,4A
19931,DE,SUSSEX,BETHEL,4A
19933,DE,SUSSEX,BRIDGEVILLE,4A
19934,DE,KENT,CAMDEN WYOMING,4A
19936,DE,KENT,CHESWOLD,4A
19938,DE,KENT,CLAYTON,4A
19939,DE,SUSSEX,DAGSBORO,4A
19940,DE,SUSSEX,DELMAR,4A
19941,DE,SUSSEX,ELLENDALE,4A
19943,DE,KENT,FELTON,4A
19944,DE,SUSSEX,FENWICK ISLAND,4A
19945,DE,SUSSEX,FRANKFORD,4A
19946,DE,KENT,FREDERICA,4A
19947,DE,SUSSEX,GEORGETOWN,4A
19950,DE,SUSSEX,GREENWOOD,4A
19951,DE,SUSSEX,HARBESON,4A
19952,DE,KENT,HARRINGTON,4A
19953,DE,KENT,HARTLY,4A
19954,DE,KENT,HOUSTON,4A
19955,DE,KENT,KENTON,4A
19956,DE,SUSSEX,LAUREL,4A
19958,DE,SUSSEX,LEWES,4A
19960,DE,SUSSEX,LINCOLN,4A
19961,DE,KENT,LITTLE CREEK,4A
19962,DE,KENT,MAGNOLIA,4A
19963,DE,SUSSEX,MILFORD,4A
19964,DE,KENT,MARYDEL,4A
19966,DE,SUSSEX,MILLSBORO,4A
19967,DE,SUSSEX,MILLVILLE,4A
19968,DE,SUSSEX,MILTON,4A
19969,DE,SUSSEX,NASSAU,4A
19970,DE,SUSSEX,OCEAN VIEW,4A
19971,DE,SUSSEX,REHOBOTH BEACH,4A
19973,DE,SUSSEX,SEAFORD,4A
19975,DE,SUSSEX,SELBYVILLE,4A
19977,DE,KENT,SMYRNA,4A
19979,DE,KENT,VIOLA,4A
19980,DE,KENT,WOODSIDE,4A
20001,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20002,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20003,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20004,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20005,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20006,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20007,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20008,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20009,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20010,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20011,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20012,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20013,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20015,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20016,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20017,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20018,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20019,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20020,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20022,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20024,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20026,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20027,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20030,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20032,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20035,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20036,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20037,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20038,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20039,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20040,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20041,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20042,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20043,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20044,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20045,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20046,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20049,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20050,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20052,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20056,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20057,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20058,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20059,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20060,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20062,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20064,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20065,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20066,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20068,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20070,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20071,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20076,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20080,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20082,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20090,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20091,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20101,VA,LOUDOUN,DULLES,4A
20102,VA,LOUDOUN,DULLES,4A
20103,VA,LOUDOUN,DULLES,4A
20104,VA,LOUDOUN,DULLES,4A
20105,VA,LOUDOUN,ALDIE,4A
20106,VA,CULPEPER,AMISSVILLE,4A
20108,VA,MANASSAS CITY,MANASSAS,4A
20109,VA,PRINCE WILLIAM,MANASSAS,4A
20110,VA,MANASSAS CITY,MANASSAS,4A
20111,VA,PRINCE WILLIAM,MANASSAS,4A
20112,VA,PRINCE WILLIAM,MANASSAS,4A
20113,VA,MANASSAS PARK CITY,MANASSAS,4A
20115,VA,FAUQUIER,MARSHALL,4A
20116,VA,FAUQUIER,MARSHALL,4A
20117,VA,LOUDOUN,MIDDLEBURG,4A
20118,VA,LOUDOUN,MIDDLEBURG,4A
20119,VA,FAUQUIER,CATLETT,4A
20120,VA,FAIRFAX,CENTREVILLE,4A
20121,VA,FAIRFAX,CENTREVILLE,4A
20122,VA,FAIRFAX,CENTREVILLE,4A
20124,VA,FAIRFAX,CLIFTON,4A
20128,VA,FAUQUIER,ORLEAN,4A
20129,VA,LOUDOUN,PAEONIAN SPRINGS,4A
20130,VA,CLARKE,PARIS,4A
20131,VA,LOUDOUN,PHILOMONT,4A
20132,VA,LOUDOUN,PURCELLVILLE,4A
20134,VA,LOUDOUN,PURCELLVILLE,4A
20135,VA,CLARKE,BLUEMONT,4A
20136,VA,PRINCE WILLIAM,BRISTOW,4A
20137,VA,FAUQUIER,BROAD RUN,4A
20138,VA,FAUQUIER,CALVERTON,4A
20139,VA,FAUQUIER,CASANOVA,4A
20140,VA,FAUQUIER,RECTORTOWN,4A
20141,VA,LOUDOUN,ROUND HILL,4A
20142,VA,LOUDOUN,ROUND HILL,4A
20143,VA,PRINCE WILLIAM,CATHARPIN,4A
20144,VA,FAUQUIER,DELAPLANE,4A
20146,VA,LOUDOUN,ASHBURN,4A
20147,VA,LOUDOUN,ASHBURN,4A
20148,VA,LOUDOUN,ASHBURN,4A
20151,VA,FAIRFAX,CHANTILLY,4A
20152,VA,LOUDOUN,CHANTILLY,4A
20153,VA,FAIRFAX,CHANTILLY,4A
20155,VA,PRINCE WILLIAM,GAINESVILLE,4A
20156,VA,PRINCE WILLIAM,GAINESVILLE,4A
20158,VA,LOUDOUN,HAMILTON,4A
20159,VA,LOUDOUN,HAMILTON,4A
20160,VA,LOUDOUN,LINCOLN,4A
20164,VA,LOUDOUN,STERLING,4A
20165,VA,LOUDOUN,STERLING,4A
20166,VA,LOUDOUN,STERLING,4A
20167,VA,LOUDOUN,STERLING,4A
20168,VA,PRINCE WILLIAM,HAYMARKET,4A
20169,VA,PRINCE WILLIAM,HAYMARKET,4A
20170,VA,FAIRFAX,HERNDON,4A
20171,VA,FAIRFAX,HERNDON,4A
20172,VA,FAIRFAX,HERNDON,4A
20175,VA,LOUDOUN,LEESBURG,4A
20176,VA,LOUDOUN,LEESBURG,4A
20177,VA,LOUDOUN,LEESBURG,4A
20178,VA,LOUDOUN,LEESBURG,4A
20180,VA,LOUDOUN,LOVETTSVILLE,4A
20181,VA,PRINCE WILLIAM,NOKESVILLE,4A
20182,VA,PRINCE WILLIAM,NOKESVILLE,4A
20184,VA,FAUQUIER,UPPERVILLE,4A
20185,VA,FAUQUIER,UPPERVILLE,4A
20186,VA,FAUQUIER,WARRENTON,4A
20187,VA,FAUQUIER,WARRENTON,4A
20188,VA,FAUQUIER,WARRENTON,4A
20189,VA,LOUDOUN,DULLES,4A
20190,VA,FAIRFAX,RESTON,4A
20191,VA,FAIRFAX,RESTON,4A
20192,VA,FAIRFAX,HERNDON,4A
20194,VA,FAIRFAX,RESTON,4A
20195,VA,FAIRFAX,RESTON,4A
20196,VA,FAIRFAX,RESTON,4A
20197,VA,LOUDOUN,WATERFORD,4A
20198,VA,FAUQUIER,THE PLAINS,4A
20201,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20202,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20204,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20206,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20207,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20210,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20212,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20219,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20220,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20222,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20223,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20224,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20226,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20228,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20229,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20230,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20233,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20237,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20240,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20241,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20242,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20250,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20260,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20301,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20303,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20310,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20314,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20317,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20318,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20319,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20330,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20340,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20350,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20372,DC,DISTRICT OF COLUMBIA,WASHINGTON,4A
20373,DC,DISTRICT OF COLUMBIA,NAVAL ANACOST ANNEX,4A
20374,DC,DISTRICT OF COLUMBIA,WASHINGTON NAVY YARD,4A
